"","ID","EntrezGeneID","ORF","GB_ACC","PROBE_DERIVED_FROM_TRANSCRIPT","SPOT_ID","RosettaGeneModelID"
"3684","10025909852","54623","PAF1","NM_019088","NM_019088","","HSG00358185"
"3685","10025935741","","","XM_210512","XM_210512","","HSG00361112"
"3686","10033668495","7779","SLC30A1","NM_021194","NM_021194","","HSG00205031"
"3687","10023850226","113130","CDCA5","NM_080668","NM_080668","","HSG00272095"
"3688","10025909022","55975","KLHL7","NM_018846","NM_018846","","HSG00249102"
"3689","10025903740","23473","CAPN7","NM_014296","NM_014296","","HSG00225879"
"3690","10023810156","10840","ALDH1L1","NM_012190","NM_012190","","HSG00219662"
"3691","10025907362","201158","FAM18B2","NM_145301","NM_145301","","HSG00302187"
"3692","10025917374","392376","OR13C2","NM_001004481","non-public","","HSG00261280"
"3693","10023817705","90417","C15orf23","U81002","U81002","","HSG00289721"
"3694","10025933530","","","AK092457","AK092457","","HSG00210839"
"3695","10025916775","","","AK074271","AK074271","","HSG00270454"
"3696","10025913252","153769","SH3RF2","NM_152550","NM_152550","","HSG00237891"
"3697","10023826231","5028","P2RY1","NM_002563","NM_002563","","HSG00219659"
"3698","10025916835","","","CR625520","non-public","","HSG00408284"
"3699","10031920632","390066","OR52D1","NM_001005163","NM_001005163","","HSG00359003"
"3700","10023814519","","","AI198574","non-public","","HSG00236773"
"3701","10023819896","10765","JARID1B","NM_006618","NM_006618","","HSG00201250"
"3702","10023827037","9745","ZNF536","NM_014717","NM_014717","","HSG00308147"
"3703","10025921117","284546","C1orf185","XM_209252","XM_209252","","HSG00210305"
"3704","10023805928","144997","","AK001134","AK001134","","HSG00282737"
"3705","10025924665","","","","non-public","RosettaGeneID: HSG00364668","HSG00364668"
"3706","10025918433","55844","PPP2R2D","NM_001003656","non-public","","HSG00269650"
"3707","10025912255","80326","WNT10A","NM_025216","NM_025216","","HSG00214239"
"3708","10023843420","55215","KIAA1794","AB058697","AB058697","","HSG00290284"
"3709","10025924290","","","AK024582","AK024582","","HSG00309158"
"3710","10025923305","441648","","XM_062353","XM_062353","","HSG00280607"
"3711","10023834803","","","","non-public","ENSEMBLE: ENST00000281770","HSG00217910"
"3712","10025903722","59340","HRH4","NM_021624","NM_021624","","HSG00303779"
"3713","10023817778","4684","NCAM1","NM_000615","NM_000615","","HSG00271799"
"3714","10025913703","","","BC037880","BC037880","","HSG00279416"
"3715","10025912221","3954","LETM1","NM_012318","NM_012318","","HSG00227746"
"3716","10025915272","349160","","AK097470","AK097470","","HSG00251717"
"3717","10025907849","8708","B3GALT1","NM_020981","NM_020981","","HSG00215008"
"3718","10023834931","55997","CFC1","NM_032545","NM_032545","","HSG00213506"
"3719","10025910260","9815","GIT2","NM_139201","NM_139201","","HSG00276965"
"3720","10025912920","3227","HOXC11","NM_014212","NM_014212","","HSG00276664"
"3721","10031919784","387264","KRTAP5-1","NM_207427","NM_207427","","HSG00349905"
"3722","10023841947","84058","WDR54","NM_032118","NM_032118","","HSG00213442"
"3723","10025927305","","","AL117529","AL117529","","HSG00244833"
"3724","10023832396","","","","non-public","ENSEMBLE: ENST00000261022","HSG00218571"
"3725","10023844789","22899","ARHGEF15","NM_014958","NM_014958","","HSG00301887"
"3726","10023819123","10343","PKDREJ","NM_006071","NM_006071","","HSG00314069"
"3727","10025907078","25929","GEMIN5","NM_015465","NM_015465","","HSG00237143"
"3728","10025932744","144438","","AL832083","AL832083","","HSG00277843"
"3729","10025931050","","","AA931305","non-public","","HSG00292456"
"3730","10025917398","","","BE670259","non-public","","HSG00284226"
"3731","10025911932","55848","C9orf46","NM_018465","NM_018465","","HSG00260860"
"3732","10023834754","84624","FNDC1","","non-public","ENSEMBLE: ENST00000297264","HSG00244579"
"3733","10025930724","","","BQ436927","non-public","","HSG00398237"
"3734","10025912209","11284","PNKP","NM_007254","NM_007254","","HSG00306048"
"3735","10025911042","140612","ZFP28","NM_020828","NM_020828","","HSG00305850"
"3736","10033668925","5096","PCCB","NM_000532","NM_000532","","HSG00221678"
"3737","10025905662","63931","MRPS14","NM_022100","NM_022100","","HSG00207204"
"3738","10025926023","","","BM693411","non-public","","HSG00214558"
"3739","10025921601","","","XM_166721","XM_166721","","HSG00391717"
"3740","10023824060","29958","DMGDH","NM_013391","NM_013391","","HSG00237817"
"3741","10033668860","292","SLC25A5","NM_001152","NM_001152","","HSG00254974"
"3742","10025907180","29803","REPIN1","NM_013400","NM_013400","","HSG00249475"
"3743","10025903125","7534","YWHAZ","NM_145690","NM_145690","","HSG00259917"
"3744","10025917311","389652","","XM_372040","non-public","","HSG00256176"
"3745","10023841729","492307","C8orf22","AJ276240","AJ276240","","HSG00259281"
"3746","10025925916","","","CR614803","non-public","","HSG00316563"
"3747","10025903948","140901","STK35","NM_080836","NM_080836","","HSG00311343"
"3748","10025906475","988","CDC5L","NM_001253","NM_001253","","HSG00244049"
"3749","10025906906","11073","TOPBP1","NM_007027","NM_007027","","HSG00225327"
"3750","10025915143","","","AL050227","AL050227","","HSG00203748"
"3751","10025921059","","","AK055410","AK055410","","HSG00217946"
"3752","10025918382","","","AF086279","AF086279","","HSG00285940"
"3753","10023823905","","","AF416714","non-public","","HSG00252312"
"3754","10023826643","55174","INTS10","NM_018142","non-public","","HSG00257795"
"3755","10025905592","638","BIK","NM_001197","NM_001197","","HSG00314676"
"3756","10025907047","8293","SERF1A","NM_021967","NM_021967","","HSG00236649"
"3757","10025910776","51230","PHF20","NM_016436","NM_016436","","HSG00311356"
"3758","10025929529","","","AA781450","non-public","","HSG00232128"
"3759","10025913224","3897","L1CAM","NM_000425","NM_000425","","HSG00253715"
"3760","10023808373","8644","AKR1C3","NM_003739","NM_003739","","HSG00269032"
"3761","10025907994","55958","KLHL9","NM_018847","NM_018847","","HSG00261012"
"3762","10025916597","","","AK022223","AK022223","","HSG00298585"
"3763","10025910012","26658","OR7C2","NM_012377","NM_012377","","HSG00307411"
"3764","10023818366","200159","C1orf100","XM_114129","non-public","","HSG00210364"
"3765","10023817881","4781","NFIB","AL110126","AL110126","","HSG00261993"
"3766","10031920472","","","NM_016241","NM_016241","","HSG00361216"
"3767","10025924412","","","BC039335","BC039335","","HSG00291922"
"3768","10023815071","","","AA652035","non-public","","HSG00352057"
"3769","10023845612","341457","","","non-public","ENSEMBLE: ENST00000266728","HSG00280048"
"3770","10025904709","80018","C12orf30","NM_024953","NM_024953","","HSG00276920"
"3771","10025932046","283659","PRTG","AK098622","AK098622","","HSG00289723"
"3772","10023815725","","","AW243189","non-public","","HSG00237044"
"3773","10025928675","","","AF086031","AF086031","","HSG00224818"
"3774","10023817978","55354","","AJ276510","AJ276510","","HSG00303570"
"3775","10025909396","94239","H2AFV","NM_138635","NM_138635","","HSG00251759"
"3776","10023830649","63910","C20orf59","NM_022082","NM_022082","","HSG00311721"
"3777","10025923287","","","AK094733","AK094733","","HSG00279440"
"3778","10025913800","401893","","XM_497597","non-public","","HSG00427580"
"3779","10025911465","201780","SLC10A4","NM_152679","NM_152679","","HSG00229583"
"3780","10025903806","51409","HEMK1","NM_016173","NM_016173","","HSG00225257"
"3781","10025935079","","","CK818052","non-public","","HSG00356612"
"3782","10025934447","","","AW844974","non-public","","HSG00387664"
"3783","10023837443","79933","SYNPO2L","NM_024875","NM_024875","","HSG00269718"
"3784","10023813338","441024","MTHFD2L","XM_496702","non-public","","HSG00358281"
"3785","10025912009","7478","WNT8A","NM_058244","NM_058244","","HSG00236957"
"3786","10023818155","","","BQ184020","non-public","","HSG00214616"
"3787","10025911267","11311","VPS45A","NM_007259","NM_007259","","HSG00200199"
"3788","10031920686","121551","BTBD11","CF272727","CF272727","","HSG00281960"
"3789","10033668506","5045","FURIN","NM_002569","NM_002569","","HSG00290195"
"3790","10031919798","5462","POU5F1P1","","non-public","ENSEMBLE: ENST00000311492","HSG00259297"
"3791","10025905870","116966","WDR17","NM_181265","NM_181265","","HSG00227360"
"3792","10025916982","","","R80589","non-public","","HSG00276127"
"3793","10025912272","79600","","NM_024549","NM_024549","","HSG00276844"
"3794","10025930740","","","BC016013","non-public","","HSG00223930"
"3795","10025923619","","","BX116078","non-public","","HSG00225488"
"3796","10023809732","649","BMP1","NM_001199","NM_001199","","HSG00257792"
"3797","10023810569","3886","KRTHA5","NM_002280","NM_002280","","HSG00298623"
"3798","10025933569","374462","PTPRQ","AF169351","non-public","","HSG00279037"
"3799","10023824006","212","ALAS2","NM_000032","NM_000032","","HSG00254667"
"3800","10023812682","3313","HSPA9B","NM_004134","NM_004134","","HSG00237996"
"3801","10025919306","","","AA232948","non-public","","HSG00289635"
"3802","10023804902","7837","PXDN","AF200348","AF200348","","HSG00214670"
"3803","10025927207","","","XM_166893","XM_166893","","HSG00362968"
"3804","10026391166","51649","MRPS23","NM_016070","NM_016070","","HSG00303056"
"3805","10023808353","26470","SEZ6L2","NM_012410","NM_012410","","HSG00295007"
"3806","10025923833","","","XM_212530","XM_212530","","HSG00363074"
"3807","10025931699","","","","non-public","ENSEMBLE: ENST00000280389","HSG00363991"
"3808","10025923907","","","AK097712","non-public","","HSG00292008"
"3809","10023844833","","","AK055302","AK055302","","HSG00420360"
"3810","10023835446","80869","HCG8","L19689","L19689","","HSG00240172"
"3811","10023848702","","","AK001150","AK001150","","HSG00231213"
"3812","10031919747","","","","non-public","ENSEMBLE: ENST00000357101","HSG00317886"
"3813","10023820421","","","AA411712","non-public","","HSG00290582"
"3814","10023817590","","","AI279564","non-public","","HSG00293315"
"3815","10031920495","340980","OR52B6","NM_001005162","NM_001005162","","HSG00273316"
"3816","10025910517","26052","DNM3","NM_015569","NM_015569","","HSG00201211"
"3817","10025909122","55164","SHQ1","NM_018130","NM_018130","","HSG00220180"
"3818","10025928424","","","BQ639486","non-public","","HSG00288332"
"3819","10025928714","","","XM_211715","XM_211715","","HSG00362172"
"3820","10025932167","","","AA160724","non-public","","HSG00218722"
"3821","10033668945","8743","TNFSF10","NM_003810","NM_003810","","HSG00221690"
"3822","10025912412","3959","LGALS3BP","NM_005567","NM_005567","","HSG00298117"
"3823","10023827085","","","AI076727","non-public","","HSG00420430"
"3824","10023810082","579","BAPX1","NM_001189","NM_001189","","HSG00228985"
"3825","10023809746","10628","TXNIP","NM_006472","NM_006472","","HSG00209088"
"3826","10025904354","245938","DEFB125","NM_153325","NM_153325","","HSG00311216"
"3827","10025930949","","","BX101137","non-public","","HSG00285641"
"3828","10025932057","","","XM_212174","XM_212174","","HSG00256052"
"3829","10023829581","","","AK026893","AK026893","","HSG00221387"
"3830","10025924384","440493","","BC040860","BC040860","","HSG00304526"
"3831","10025927613","","","","non-public","RosettaGeneID: HSG00388096","HSG00388096"
"3832","10025916242","440135","","BC004792","BC004792","","HSG00285092"
"3833","10025915251","","","AK026402","AK026402","","HSG00263773"
"3834","10025911204","9037","SEMA5A","NM_003966","NM_003966","","HSG00236658"
"3835","10025904489","9019","MPZL1","NM_024569","NM_024569","","HSG00205962"
"3836","10023812214","10146","","NM_005754","NM_005754","","HSG00238205"
"3837","10023827309","","","AI275002","non-public","","HSG00262422"
"3838","10023811918","1495","CTNNA1","NM_001903","NM_001903","","HSG00237607"
"3839","10023838274","90203","C20orf161","NM_033421","NM_033421","","HSG00311568"
"3840","10023805231","10605","PAIP1","NM_006451","NM_006451","","HSG00238214"
"3841","10025904837","2702","GJA5","NM_181703","NM_181703","","HSG00209778"
"3842","10025903228","2189","FANCG","NM_004629","NM_004629","","HSG00261898"
"3843","10025931123","","","AK123227","non-public","","HSG00273849"
"3844","10023830685","","","","non-public","ENSEMBLE: ENST00000295853","HSG00219345"
"3845","10025923211","","","BM799185","non-public","","HSG00351788"
"3846","10025903490","8347","HIST1H2BC","NM_003526","NM_003526","","HSG00244506"
"3847","10025913306","55311","ZNF444","NM_018337","NM_018337","","HSG00307951"
"3848","10023821013","541471","","XM_372950","non-public","","HSG00357084"
"3849","10023828691","80183","C13orf18","NM_025113","NM_025113","","HSG00284799"
"3850","10025926394","","","BU731126","non-public","","HSG00402867"
"3851","10023831270","200373","","","non-public","ENSEMBLE: ENST00000295220","HSG00415636"
"3852","10025905946","259232","VGCNL1","NM_052867","NM_052867","","HSG00284547"
"3853","10031920851","","","XM_171434","non-public","","HSG00364072"
"3854","10025917365","","","AA019215","non-public","","HSG00242215"
"3855","10025919989","","","","non-public","RosettaGeneID: HSG00370977","HSG00370977"
"3856","10025918666","","","AF279775","AF279775","","HSG00211904"
"3857","10025924693","","","AF161365","AF161365","","HSG00308575"
"3858","10025931187","285178","","AK091571","AK091571","","HSG00218716"
"3859","10025930885","","","AL832656","AL832656","","HSG00269426"
"3860","10025932956","","","BM713843","non-public","","HSG00215612"
"3861","10025918073","","","AK096093","AK096093","","HSG00215995"
"3862","10025913141","26149","ZNF658","NM_033160","NM_033160","","HSG00261426"
"3863","10023825972","27063","ANKRD1","NM_014391","NM_014391","","HSG00268425"
"3864","10023833653","85293","KRTAP3-3","NM_033185","NM_033185","","HSG00297679"
"3865","10025903929","64759","TNS3","NM_022748","NM_022748","","HSG00248007"
"3866","10025925378","388699","C1orf46","AF005082","AF005082","","HSG00205756"
"3867","10023821648","","","AK054690","non-public","","HSG00264381"
"3868","10025916235","","","AI971180","non-public","","HSG00283806"
"3869","10025905448","128826","C20orf166","NM_178463","NM_178463","","HSG00312407"
"3870","10023810195","400916","C22orf16","NM_213720","non-public","","HSG00314864"
"3871","10023816545","","","AL080114","AL080114","","HSG00403348"
"3872","10025907731","114792","KIAA1900","NM_052904","NM_052904","","HSG00243611"
"3873","10023833239","3537","IGLC1","AJ298039","AJ298039","","HSG00351213"
"3874","10031919834","245909","DEFB106A","","non-public","ENSEMBLE: ENST00000335479","HSG00259147"
"3875","10023850044","81796","SLCO5A1","NM_030958","NM_030958","","HSG00259371"
"3876","10025903272","474","ATOH1","NM_005172","NM_005172","","HSG00227246"
"3877","10023809715","1666","DECR1","NM_001359","NM_001359","","HSG00258755"
"3878","10023822739","89782","LMLN","NM_033029","non-public","","HSG00221286"
"3879","10025934414","286453","","XM_210054","XM_210054","","HSG00255321"
"3880","10023804768","29927","SEC61A1","NM_013336","NM_013336","","HSG00226489"
"3881","10025933451","","","AI221333","non-public","","HSG00405158"
"3882","10025928834","","","AF406645","non-public","","HSG00247015"
"3883","10025932002","442720","","XM_498233","non-public","","HSG00251288"
"3884","10023814182","127255","LRRC44","XM_114078","non-public","","HSG00204977"
"3885","10033668591","1591","CYP24A1","NM_000782","NM_000782","","HSG00311560"
"3886","10025904832","3164","NR4A1","NM_173158","NM_173158","","HSG00282040"
"3887","10025918672","441162","","XM_499039","non-public","","HSG00358332"
"3888","10025904540","26151","NAT9","NM_015654","NM_015654","","HSG00298714"
"3889","10023814647","","","AI096786","non-public","","HSG00318076"
"3890","10023826938","91752","C2orf10","AF052145","AF052145","","HSG00211350"
"3891","10023816986","51085","MLXIPL","NM_015977","NM_015977","","HSG00249053"
"3892","10025904723","7485","WRB","NM_004627","NM_004627","","HSG00315839"
"3893","10025915400","","","AK095431","AK095431","","HSG00201721"
"3894","10025908536","202151","","NM_145000","NM_145000","","HSG00238392"
"3895","10023827478","4087","SMAD2","NM_001003652","non-public","","HSG00303948"
"3896","10025907341","439938","","NM_178534","NM_178534","","HSG00244553"
"3897","10025935263","","","BX104404","non-public","","HSG00254459"
"3898","10023837042","171582","","NM_138339","NM_138339","","HSG00269606"
"3899","10025918543","","","AF086167","AF086167","","HSG00200961"
"3900","10025927426","","","AK057554","AK057554","","HSG00209450"
"3901","10031919714","401039","","NM_001001698","NM_001001698","","HSG00217533"
"3902","10025929785","286528","","XM_210501","XM_210501","","HSG00252764"
"3903","10023819651","2099","ESR1","NM_000125","NM_000125","","HSG00242656"
"3904","10023842197","","","AF056436","AF056436","","HSG00235141"
"3905","10025904456","91039","DPP9","NM_139159","NM_139159","","HSG00305715"
"3906","10025919255","","","CD512099","non-public","","HSG00243643"
"3907","10025903154","9402","GRAP2","NM_004810","NM_004810","","HSG00314525"
"3908","10023839034","63950","DMRTA2","AJ301580","AJ301580","","HSG00204859"
"3909","10025907752","11133","KPTN","NM_007059","NM_007059","","HSG00306226"
"3910","10025904686","124923","","NM_144610","NM_144610","","HSG00302268"
"3911","10023829799","81282","OR51G2","","non-public","ENSEMBLE: ENST00000300759","HSG00273339"
"3912","10031920885","347051","SLC10A5","AK095808","AK095808","","HSG00259529"
"3913","10025917059","","","AK000176","AK000176","","HSG00265443"
"3914","10025906859","25973","PARS2","NM_152268","NM_152268","","HSG00200068"
"3915","10025910753","283248","RCOR2","NM_173587","NM_173587","","HSG00272070"
"3916","10025907873","81557","MAGED4","NM_030801","NM_030801","","HSG00254253"
"3917","10023822901","388957","","XM_371497","non-public","","HSG00413995"
