"","ID_REF"
"1499","10023808368"
"1500","10023808369"
"1501","10023808371"
"1502","10023808372"
"1503","10023808373"
"1504","10023808374"
"1505","10023808375"
"1506","10023808378"
"1507","10023808380"
"1508","10023808383"
"1509","10023808385"
"1510","10023808389"
"1511","10023808390"
"1512","10023808393"
"1513","10023808394"
"1514","10023808397"
"1515","10023808398"
"1516","10023808402"
"1517","10023808403"
"1518","10023808406"
"1519","10023808408"
"1520","10023808409"
"1521","10023808411"
"1522","10023808416"
"1523","10023808420"
"1524","10023808421"
"1525","10023808425"
"1526","10023808427"
"1527","10023808428"
"1528","10023808429"
"1529","10023808430"
"1530","10023808431"
"1531","10023808432"
"1532","10023808440"
"1533","10023808444"
"1534","10023808446"
"1535","10023808448"
"1536","10023808453"
"1537","10023808454"
"1538","10023808456"
"1539","10023808461"
"1540","10023808465"
"1541","10023808467"
"1542","10023808471"
"1543","10023808473"
"1544","10023808479"
"1545","10023808480"
"1546","10023808482"
"1547","10023808487"
"1548","10023808495"
"1549","10023808496"
"1550","10023808499"
"1551","10023808501"
"1552","10023808503"
"1553","10023808508"
"1554","10023808510"
"1555","10023808516"
"1556","10023808520"
"1557","10023808526"
"1558","10023808531"
"1559","10023808533"
"1560","10023808534"
"1561","10023808536"
"1562","10023808539"
"1563","10023808543"
"1564","10023808544"
"1565","10023808545"
"1566","10023808549"
"1567","10023808553"
"1568","10023808555"
"1569","10023808557"
"1570","10023808558"
"1571","10023808559"
"1572","10023808560"
"1573","10023808562"
"1574","10023808564"
"1575","10023808565"
"1576","10023808566"
"1577","10023808570"
"1578","10023808572"
"1579","10023808574"
"1580","10023808575"
"1581","10023808579"
"1582","10023808580"
"1583","10023808582"
"1584","10023808585"
"1585","10023808587"
"1586","10023808589"
"1587","10023808592"
"1588","10023808593"
"1589","10023808596"
"1590","10023808597"
"1591","10023808601"
"1592","10023808603"
"1593","10023808607"
"1594","10023808608"
"1595","10023808611"
"1596","10023808616"
"1597","10023808617"
"1598","10023808618"
"1599","10023808621"
"1600","10023808622"
"1601","10023808624"
"1602","10023808637"
"1603","10023808638"
"1604","10023808640"
"1605","10023808645"
"1606","10023808647"
"1607","10023808648"
"1608","10023808649"
"1609","10023808650"
"1610","10023808651"
"1611","10023808655"
"1612","10023808656"
"1613","10023808657"
"1614","10023808660"
"1615","10023808665"
"1616","10023808667"
"1617","10023808669"
"1618","10023808670"
"1619","10023808676"
"1620","10023808677"
"1621","10023808678"
"1622","10023808682"
"1623","10023808686"
"1624","10023808688"
"1625","10023808690"
"1626","10023808691"
"1627","10023808693"
"1628","10023808696"
"1629","10023808697"
"1630","10023808698"
"1631","10023808700"
"1632","10023808701"
"1633","10023808702"
"1634","10023808706"
"1635","10023808708"
"1636","10023808709"
"1637","10023808711"
"1638","10023808713"
"1639","10023808716"
"1640","10023808718"
"1641","10023808719"
"1642","10023808720"
"1643","10023808721"
"1644","10023808722"
"1645","10023808727"
"1646","10023808730"
"1647","10023808732"
"1648","10023808734"
"1649","10023808735"
"1650","10023808739"
"1651","10023808740"
"1652","10023808741"
"1653","10023808742"
"1654","10023808743"
"1655","10023808745"
"1656","10023808748"
"1657","10023808749"
"1658","10023808752"
"1659","10023808754"
"1660","10023808761"
"1661","10023808764"
"1662","10023808766"
"1663","10023808767"
"1664","10023808768"
"1665","10023808771"
"1666","10023808772"
"1667","10023808776"
"1668","10023808786"
"1669","10023808787"
"1670","10023808788"
"1671","10023808789"
"1672","10023808791"
"1673","10023808794"
"1674","10023808798"
"1675","10023808800"
"1676","10023808801"
"1677","10023808802"
"1678","10023808803"
"1679","10023808805"
"1680","10023808807"
"1681","10023808808"
"1682","10023808812"
"1683","10023808813"
"1684","10023808815"
"1685","10023808817"
"1686","10023808819"
"1687","10023808827"
"1688","10023808833"
"1689","10023808835"
"1690","10023808836"
"1691","10023808841"
"1692","10023808842"
"1693","10023808845"
"1694","10023808847"
"1695","10023808856"
"1696","10023808860"
"1697","10023808864"
"1698","10023808866"
"1699","10023808869"
"1700","10023808870"
"1701","10023808874"
"1702","10023808875"
"1703","10023808877"
"1704","10023808878"
"1705","10023808880"
"1706","10023808881"
"1707","10023808883"
"1708","10023808890"
"1709","10023808892"
"1710","10023808893"
"1711","10023808896"
"1712","10023808897"
"1713","10023808900"
"1714","10023808901"
"1715","10023808906"
"1716","10023808907"
"1717","10023808910"
"1718","10023808912"
"1719","10023808914"
"1720","10023808916"
"1721","10023808918"
"1722","10023808919"
"1723","10023808921"
"1724","10023808927"
"1725","10023808928"
"1726","10023808932"
"1727","10023808935"
"1728","10023808937"
"1729","10023808938"
"1730","10023808942"
"1731","10023808946"
"1732","10023808948"
"1733","10023808951"
"1734","10023808954"
"1735","10023808956"
"1736","10023808959"
"1737","10023808960"
"1738","10023808961"
"1739","10023808964"
"1740","10023808966"
"1741","10023808967"
"1742","10023808968"
"1743","10023808969"
"1744","10023808970"
"1745","10023808971"
"1746","10023808972"
"1747","10023808974"
"1748","10023808975"
"1749","10023808979"
"1750","10023808980"
"1751","10023808981"
"1752","10023808983"
"1753","10023808984"
"1754","10023808986"
"1755","10023808989"
"1756","10023808997"
"1757","10023808999"
"1758","10023809002"
"1759","10023809003"
"1760","10023809004"
"1761","10023809010"
"1762","10023809012"
"1763","10023809013"
"1764","10023809014"
"1765","10023809016"
"1766","10023809017"
"1767","10023809018"
"1768","10023809021"
"1769","10023809022"
"1770","10023809032"
"1771","10023809033"
"1772","10023809035"
"1773","10023809036"
"1774","10023809038"
"1775","10023809039"
"1776","10023809043"
"1777","10023809044"
"1778","10023809050"
"1779","10023809051"
"1780","10023809052"
"1781","10023809058"
"1782","10023809061"
"1783","10023809062"
"1784","10023809063"
"1785","10023809065"
"1786","10023809067"
"1787","10023809068"
"1788","10023809071"
"1789","10023809072"
"1790","10023809078"
"1791","10023809080"
"1792","10023809081"
"1793","10023809082"
"1794","10023809084"
"1795","10023809086"
"1796","10023809088"
"1797","10023809091"
"1798","10023809093"
"1799","10023809099"
"1800","10023809100"
"1801","10023809108"
"1802","10023809111"
"1803","10023809116"
"1804","10023809121"
"1805","10023809122"
"1806","10023809123"
"1807","10023809124"
"1808","10023809126"
"1809","10023809131"
"1810","10023809135"
"1811","10023809142"
"1812","10023809146"
"1813","10023809148"
"1814","10023809149"
"1815","10023809153"
"1816","10023809156"
"1817","10023809161"
"1818","10023809163"
"1819","10023809165"
"1820","10023809166"
"1821","10023809167"
"1822","10023809169"
"1823","10023809171"
"1824","10023809172"
"1825","10023809174"
"1826","10023809175"
"1827","10023809176"
"1828","10023809181"
"1829","10023809182"
"1830","10023809183"
"1831","10023809185"
"1832","10023809188"
"1833","10023809190"
"1834","10023809193"
"1835","10023809196"
"1836","10023809198"
"1837","10023809204"
"1838","10023809205"
"1839","10023809206"
"1840","10023809213"
"1841","10023809218"
"1842","10023809219"
"1843","10023809221"
"1844","10023809224"
"1845","10023809230"
"1846","10023809231"
"1847","10023809232"
"1848","10023809233"
"1849","10023809235"
"1850","10023809239"
"1851","10023809242"
"1852","10023809243"
"1853","10023809246"
"1854","10023809249"
"1855","10023809251"
"1856","10023809252"
"1857","10023809254"
"1858","10023809255"
"1859","10023809262"
"1860","10023809263"
"1861","10023809265"
"1862","10023809266"
"1863","10023809267"
"1864","10023809268"
"1865","10023809271"
"1866","10023809277"
"1867","10023809278"
"1868","10023809279"
"1869","10023809280"
"1870","10023809282"
"1871","10023809284"
"1872","10023809285"
"1873","10023809288"
"1874","10023809290"
"1875","10023809293"
"1876","10023809300"
"1877","10023809301"
"1878","10023809309"
"1879","10023809311"
"1880","10023809312"
"1881","10023809315"
"1882","10023809319"
"1883","10023809322"
"1884","10023809323"
"1885","10023809324"
"1886","10023809326"
"1887","10023809328"
"1888","10023809329"
"1889","10023809332"
"1890","10023809334"
"1891","10023809336"
"1892","10023809337"
"1893","10023809341"
"1894","10023809343"
"1895","10023809344"
"1896","10023809347"
"1897","10023809351"
"1898","10023809354"
"1899","10023809356"
"1900","10023809361"
"1901","10023809363"
"1902","10023809366"
"1903","10023809369"
"1904","10023809378"
"1905","10023809381"
"1906","10023809385"
"1907","10023809387"
"1908","10023809389"
"1909","10023809396"
"1910","10023809397"
"1911","10023809399"
"1912","10023809402"
"1913","10023809404"
"1914","10023809412"
"1915","10023809413"
"1916","10023809415"
"1917","10023809418"
"1918","10023809423"
"1919","10023809425"
"1920","10023809430"
"1921","10023809431"
"1922","10023809434"
"1923","10023809438"
"1924","10023809439"
"1925","10023809440"
"1926","10023809441"
"1927","10023809442"
"1928","10023809444"
"1929","10023809445"
"1930","10023809450"
"1931","10023809459"
"1932","10023809460"
"1933","10023809462"
"1934","10023809463"
"1935","10023809468"
"1936","10023809471"
"1937","10023809477"
"1938","10023809478"
"1939","10023809484"
"1940","10023809487"
"1941","10023809492"
"1942","10023809493"
"1943","10023809494"
"1944","10023809495"
"1945","10023809498"
"1946","10023809501"
"1947","10023809503"
"1948","10023809509"
"1949","10023809515"
"1950","10023809518"
"1951","10023809519"
"1952","10023809521"
"1953","10023809524"
"1954","10023809525"
"1955","10023809528"
"1956","10023809530"
"1957","10023809533"
"1958","10023809534"
"1959","10023809537"
"1960","10023809538"
"1961","10023809539"
"1962","10023809541"
"1963","10023809543"
"1964","10023809544"
"1965","10023809547"
"1966","10023809548"
"1967","10023809550"
"1968","10023809557"
"1969","10023809558"
"1970","10023809559"
"1971","10023809560"
"1972","10023809561"
"1973","10023809563"
"1974","10023809567"
"1975","10023809568"
"1976","10023809569"
"1977","10023809570"
"1978","10023809577"
"1979","10023809579"
"1980","10023809581"
"1981","10023809584"
"1982","10023809586"
"1983","10023809591"
"1984","10023809592"
"1985","10023809593"
"1986","10023809595"
"1987","10023809599"
"1988","10023809600"
"1989","10023809601"
"1990","10023809602"
"1991","10023809603"
"1992","10023809605"
"1993","10023809606"
"1994","10023809610"
"1995","10023809618"
"1996","10023809620"
"1997","10023809623"
"1998","10023809627"
"1999","10023809629"
"2000","10023809631"
"2001","10023809633"
"2002","10023809634"
"2003","10023809637"
"2004","10023809641"
"2005","10023809642"
"2006","10023809643"
"2007","10023809644"
"2008","10023809645"
"2009","10023809654"
"2010","10023809656"
"2011","10023809659"
"2012","10023809660"
"2013","10023809662"
"2014","10023809664"
"2015","10023809665"
"2016","10023809667"
"2017","10023809673"
"2018","10023809680"
"2019","10023809682"
"2020","10023809683"
"2021","10023809685"
"2022","10023809688"
"2023","10023809691"
"2024","10023809694"
"2025","10023809695"
"2026","10023809696"
"2027","10023809703"
"2028","10023809704"
"2029","10023809709"
"2030","10023809715"
"2031","10023809721"
"2032","10023809724"
"2033","10023809727"
"2034","10023809728"
"2035","10023809732"
"2036","10023809734"
"2037","10023809741"
"2038","10023809744"
"2039","10023809746"
"2040","10023809747"
"2041","10023809748"
"2042","10023809749"
"2043","10023809750"
"2044","10023809751"
"2045","10023809756"
"2046","10023809760"
"2047","10023809763"
"2048","10023809765"
"2049","10023809766"
"2050","10023809768"
"2051","10023809769"
"2052","10023809772"
"2053","10023809775"
"2054","10023809776"
"2055","10023809777"
"2056","10023809778"
"2057","10023809780"
"2058","10023809781"
"2059","10023809782"
"2060","10023809785"
"2061","10023809786"
"2062","10023809787"
"2063","10023809789"
"2064","10023809791"
"2065","10023809794"
"2066","10023809795"
"2067","10023809797"
"2068","10023809801"
"2069","10023809802"
"2070","10023809803"
"2071","10023809805"
"2072","10023809806"
"2073","10023809810"
"2074","10023809812"
"2075","10023809819"
"2076","10023809821"
"2077","10023809822"
"2078","10023809824"
"2079","10023809827"
"2080","10023809830"
"2081","10023809831"
"2082","10023809832"
"2083","10023809833"
"2084","10023809834"
"2085","10023809835"
"2086","10023809838"
"2087","10023809840"
"2088","10023809841"
"2089","10023809842"
"2090","10023809844"
"2091","10023809847"
"2092","10023809851"
"2093","10023809852"
"2094","10023809855"
"2095","10023809856"
"2096","10023809860"
"2097","10023809861"
"2098","10023809863"
"2099","10023809868"
"2100","10023809870"
"2101","10023809873"
"2102","10023809874"
"2103","10023809875"
"2104","10023809876"
"2105","10023809877"
"2106","10023809881"
"2107","10023809882"
"2108","10023809884"
"2109","10023809888"
"2110","10023809889"
"2111","10023809890"
"2112","10023809891"
"2113","10023809892"
"2114","10023809895"
"2115","10023809897"
"2116","10023809898"
"2117","10023809899"
"2118","10023809901"
"2119","10023809903"
"2120","10023809904"
"2121","10023809906"
"2122","10023809909"
"2123","10023809911"
"2124","10023809912"
"2125","10023809913"
"2126","10023809916"
"2127","10023809920"
"2128","10023809922"
"2129","10023809924"
"2130","10023809926"
"2131","10023809928"
"2132","10023809929"
"2133","10023809931"
"2134","10023809935"
"2135","10023809937"
"2136","10023809943"
"2137","10023809946"
"2138","10023809948"
"2139","10023809951"
"2140","10023809953"
"2141","10023809954"
"2142","10023809955"
"2143","10023809962"
"2144","10023809963"
"2145","10023809966"
"2146","10023809967"
"2147","10023809968"
"2148","10023809969"
"2149","10023809970"
"2150","10023809974"
"2151","10023809975"
"2152","10023809979"
"2153","10023809981"
"2154","10023809984"
"2155","10023809991"
"2156","10023809993"
"2157","10023809995"
"2158","10023809998"
"2159","10023810004"
"2160","10023810011"
"2161","10023810013"
"2162","10023810014"
"2163","10023810018"
"2164","10023810022"
"2165","10023810025"
"2166","10023810027"
"2167","10023810029"
"2168","10023810033"
"2169","10023810034"
"2170","10023810036"
"2171","10023810043"
"2172","10023810044"
"2173","10023810045"
"2174","10023810046"
"2175","10023810047"
"2176","10023810050"
"2177","10023810055"
"2178","10023810056"
"2179","10023810057"
"2180","10023810059"
"2181","10023810064"
"2182","10023810066"
"2183","10023810067"
"2184","10023810072"
"2185","10023810073"
"2186","10023810080"
"2187","10023810081"
"2188","10023810082"
"2189","10023810084"
"2190","10023810093"
"2191","10023810095"
"2192","10023810100"
"2193","10023810102"
"2194","10023810103"
"2195","10023810104"
